54.36.148.112 - - [31/Jan/2023:16:19:13 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.forgive490.com"
72.94.149.88 - - [22/Feb/2023:10:04:38 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
72.94.149.88 - - [22/Feb/2023:10:04:38 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
72.94.149.88 - - [22/Feb/2023:10:04:38 -0800] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
72.94.149.88 - - [22/Feb/2023:10:04:38 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
72.94.149.88 - - [22/Feb/2023:10:04:38 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
72.94.149.88 - - [22/Feb/2023:10:04:38 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
72.94.149.88 - - [22/Feb/2023:10:04:38 -0800] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
71.246.240.19 - - [22/Feb/2023:10:05:41 -0800] "GET /bible/img/image2.jpg HTTP/1.1" 200 88118 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
192.53.124.8 - - [22/Feb/2023:10:11:05 -0800] "GET /wp-login.php HTTP/1.1" 404 88 "http://www.forgive490.com/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96" "www.forgive490.com"
51.222.253.15 - - [22/Feb/2023:10:16:39 -0800] "GET /bible/spread.html HTTP/1.1" 200 2854 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.15 - - [22/Feb/2023:10:16:40 -0800] "GET /bible/img/image49.jpg HTTP/1.1" 200 1811637 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.6 - - [22/Feb/2023:10:16:42 -0800] "GET /bible/img/image47.jpg HTTP/1.1" 200 4213 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.5 - - [22/Feb/2023:10:16:42 -0800] "GET /bible/img/image50.jpg HTTP/1.1" 200 4712 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
95.108.213.102 - - [22/Feb/2023:10:18:09 -0800] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "forgive490.com"
95.108.213.206 - - [22/Feb/2023:10:18:10 -0800] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "forgive490.com"
95.108.213.127 - - [22/Feb/2023:10:18:10 -0800] "GET /bibleviet/word.html HTTP/1.1" 200 9144 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "forgive490.com"
140.205.11.7 - - [22/Feb/2023:10:22:28 -0800] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0" "forgive490.com"
40.77.167.240 - - [22/Feb/2023:10:23:36 -0800] "GET /biblia-es/img/Image24.jpg HTTP/1.1" 200 3826 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "www.forgive490.com"
123.183.224.90 - - [22/Feb/2023:10:27:59 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" "forgive490.com"
174.78.14.179 - - [22/Feb/2023:10:28:10 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
174.78.14.179 - - [22/Feb/2023:10:28:10 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
174.78.14.179 - - [22/Feb/2023:10:28:10 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
174.78.14.179 - - [22/Feb/2023:10:28:11 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
174.78.14.179 - - [22/Feb/2023:10:28:11 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
174.78.14.179 - - [22/Feb/2023:10:28:11 -0800] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
174.78.14.179 - - [22/Feb/2023:10:28:11 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
174.78.14.179 - - [22/Feb/2023:10:28:11 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
174.78.14.179 - - [22/Feb/2023:10:28:12 -0800] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/251.0.508228821 Mobile/15E148 Safari/604.1" "www.forgive490.com"
69.171.251.25 - - [22/Feb/2023:10:28:20 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "forgive490.com"
173.252.111.117 - - [22/Feb/2023:10:28:23 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "forgive490.com"
114.119.138.172 - - [22/Feb/2023:10:38:14 -0800] "GET /bibleviet/ HTTP/1.1" 200 660 "https://forgive490.com/index.php" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "forgive490.com"
114.119.150.239 - - [22/Feb/2023:10:39:37 -0800] "GET /bible/israel.html HTTP/1.1" 200 5650 "https://forgive490.com/bible/toc.html" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "forgive490.com"
51.222.253.11 - - [22/Feb/2023:10:42:05 -0800] "GET /index.php HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
173.252.111.15 - - [22/Feb/2023:10:42:28 -0800] "GET /links.php HTTP/1.1" 200 14047 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.forgive490.com"
207.46.13.207 - - [22/Feb/2023:10:56:30 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
54.236.1.13 - - [22/Feb/2023:10:58:08 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; Pinterestbot/1.0; +http://www.pinterest.com/bot.html)" "www.forgive490.com"
54.236.1.13 - - [22/Feb/2023:10:58:08 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (compatible; Pinterestbot/1.0; +http://www.pinterest.com/bot.html)" "www.forgive490.com"
54.236.1.11 - - [22/Feb/2023:11:00:24 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "-" "Mozilla/5.0 (compatible; Pinterestbot/1.0; +http://www.pinterest.com/bot.html)" "www.forgive490.com"
40.77.167.179 - - [22/Feb/2023:11:05:41 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "www.forgive490.com"
52.167.144.83 - - [22/Feb/2023:11:05:44 -0800] "GET /bible/img/image50.jpg HTTP/1.1" 200 4712 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "www.forgive490.com"
192.34.84.8 - - [22/Feb/2023:11:08:04 -0800] "GET /BlanketsForRomania.php HTTP/1.1" 200 10661 "-" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [22/Feb/2023:11:08:04 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [22/Feb/2023:11:08:04 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [22/Feb/2023:11:08:04 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [22/Feb/2023:11:08:04 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [22/Feb/2023:11:08:04 -0800] "GET /romania/romaniahouse001.jpg HTTP/1.1" 200 33856 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [22/Feb/2023:11:08:04 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [22/Feb/2023:11:08:04 -0800] "GET /romania/romanianboy004.jpg HTTP/1.1" 200 30821 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [22/Feb/2023:11:08:04 -0800] "GET /romania/romania002.jpg HTTP/1.1" 200 24273 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [22/Feb/2023:11:08:04 -0800] "GET /romania/romanianorphanage003.jpg HTTP/1.1" 200 26689 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
51.222.253.14 - - [22/Feb/2023:11:20:50 -0800] "GET /bible/endofstory.html HTTP/1.1" 200 1702 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
103.131.71.79 - - [22/Feb/2023:11:25:37 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; coccocbot-web/1.0; +http://help.coccoc.com/searchengine)" "forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:30:58 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "https://www.allfreeknitting.com/Knit-Baby-Afghans/Easy-Basket-Weave-Baby-Blanket" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:30:59 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:30:59 -0800] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:30:59 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:30:59 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:30:59 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:31:00 -0800] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:31:00 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/css/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:31:00 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:31:07 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
166.199.51.195 - - [22/Feb/2023:11:31:26 -0800] "GET /EasyBasketweaveBabyBlanket.pdf HTTP/1.1" 200 191698 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" "www.forgive490.com"
52.58.51.176 - - [22/Feb/2023:11:36:20 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Opera/9.61 (Windows NT 6.0; U; pt-BR) Presto/2.1.1" "www.forgive490.com"
54.236.1.13 - - [22/Feb/2023:11:37:03 -0800] "GET /biblia-por/ HTTP/1.1" 200 437 "-" "Mozilla/5.0 (compatible; Pinterestbot/1.0; +http://www.pinterest.com/bot.html)" "www.forgive490.com"
69.171.251.22 - - [22/Feb/2023:11:47:41 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:16 -0800] "GET /biblia-es/comovivir.html HTTP/1.1" 200 2627 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:17 -0800] "GET /biblia-es/styles.css HTTP/1.1" 200 400 "https://www.forgive490.com/biblia-es/comovivir.html" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:17 -0800] "GET /biblia-es/img/spanishhow.jpg HTTP/1.1" 200 17377 "https://www.forgive490.com/biblia-es/comovivir.html" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:17 -0800] "GET /biblia-es/img/image53.jpg HTTP/1.1" 200 2607 "https://www.forgive490.com/biblia-es/comovivir.html" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:17 -0800] "GET /biblia-es/img/SoyLaVid.jpg HTTP/1.1" 200 95873 "https://www.forgive490.com/biblia-es/comovivir.html" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:17 -0800] "GET /biblia-es/img/ICorinthians13.jpg HTTP/1.1" 200 4007 "https://www.forgive490.com/biblia-es/comovivir.html" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:18 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "https://www.forgive490.com/biblia-es/comovivir.html" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:21 -0800] "GET /biblia-es/img/spanishhow.jpg HTTP/1.1" 200 17377 "-" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:21 -0800] "GET /biblia-es/img/SoyLaVid.jpg HTTP/1.1" 200 95873 "-" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:21 -0800] "GET /biblia-es/img/image53.jpg HTTP/1.1" 200 2607 "-" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
181.115.210.91 - - [22/Feb/2023:11:48:21 -0800] "GET /biblia-es/img/ICorinthians13.jpg HTTP/1.1" 200 4007 "-" "Mozilla/5.0 (Linux; Android 13; SM-A525M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
40.77.167.229 - - [22/Feb/2023:11:48:59 -0800] "GET /bible/img/image45.jpg HTTP/1.1" 200 3667 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
114.119.146.16 - - [22/Feb/2023:11:50:07 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "forgive490.com"
51.222.253.10 - - [22/Feb/2023:11:58:43 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.forgive490.com"
51.222.253.5 - - [22/Feb/2023:12:21:01 -0800] "GET /biblefrench/endofstory.html HTTP/1.1" 200 1619 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
24.68.67.44 - - [22/Feb/2023:12:29:04 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (iPad; CPU OS 12_5_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1" "www.forgive490.com"
24.68.67.44 - - [22/Feb/2023:12:29:05 -0800] "GET /apple-touch-icon-152x152-precomposed.png HTTP/1.1" 404 88 "-" "MobileSafari/604.1 CFNetwork/978.0.7 Darwin/18.7.0" "www.forgive490.com"
24.68.67.44 - - [22/Feb/2023:12:29:06 -0800] "GET /apple-touch-icon-152x152.png HTTP/1.1" 404 88 "-" "MobileSafari/604.1 CFNetwork/978.0.7 Darwin/18.7.0" "www.forgive490.com"
24.68.67.44 - - [22/Feb/2023:12:29:06 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "MobileSafari/604.1 CFNetwork/978.0.7 Darwin/18.7.0" "www.forgive490.com"
24.68.67.44 - - [22/Feb/2023:12:29:06 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "MobileSafari/604.1 CFNetwork/978.0.7 Darwin/18.7.0" "www.forgive490.com"
24.68.67.44 - - [22/Feb/2023:12:29:06 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "MobileSafari/604.1 CFNetwork/978.0.7 Darwin/18.7.0" "www.forgive490.com"
24.68.67.44 - - [22/Feb/2023:12:29:06 -0800] "GET /apple-touch-icon-152x152-precomposed.png HTTP/1.1" 404 88 "-" "MobileSafari/604.1 CFNetwork/978.0.7 Darwin/18.7.0" "www.forgive490.com"
24.68.67.44 - - [22/Feb/2023:12:29:06 -0800] "GET /apple-touch-icon-152x152.png HTTP/1.1" 404 88 "-" "MobileSafari/604.1 CFNetwork/978.0.7 Darwin/18.7.0" "www.forgive490.com"
24.68.67.44 - - [22/Feb/2023:12:29:06 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "MobileSafari/604.1 CFNetwork/978.0.7 Darwin/18.7.0" "www.forgive490.com"
